"wave","m1","m2","m3","m4","m5","m6","s1","s2","s3","s4","s5","s6","t1","t2","t3","t4","t5","t6"
1115,22.21,18.89,23.97,23.48,23.13,16.19,10.59,11.47,16.17,15.34,14.96,16.65,37.61,24.49,11.35,17.7,26.14,21.18
1120,21.69,18.57,23.35,22.79,22.79,15.81,10.38,11.27,15.85,15.21,14.76,16.39,36.65,24.25,11.16,17.53,25.9,21.12
1125,20.79,18,23.29,22.67,22.92,15.795,10.165,11.18,15.475,15.085,14.82,16.36,35.71,24.29,11.725,17.92,26.97,22.295
1130,20.29,17.61,23.73,22.9,23.38,16.09,10.34,11.31,15.46,15.24,15.13,16.48,36,24.59,12.37,18.44,28,23.56
1135,20.42,17.77,23.84,23.01,23.23,16.17,10.39,11.26,15.5,15.24,15.07,16.5,35.9,24.25,12.18,18.16,27.61,22.85
1140,20.18,17.705,23.545,22.65,22.775,16.02,10.335,11.135,15.36,15.21,14.91,16.355,35.585,23.58,11.68,17.39,26.805,21.855
1145,19.55,17.13,22.91,21.97,22.18,15.55,10.13,10.91,14.91,14.99,14.66,16.06,34.36,22.69,11.13,16.59,26.04,20.91
1150,18.86,16.71,22.65,21.62,22.14,15.5,10.06,10.87,14.65,14.95,14.71,15.96,33.49,22.32,11.3,16.49,26.18,21.08
1155,18.52,16.52,22.64,21.37,21.96,15.395,10.02,10.75,14.51,14.935,14.695,15.935,32.975,21.575,11.09,15.975,25.795,20.45
1160,18.47,16.54,22.53,21.21,21.66,15.32,10.02,10.65,14.49,14.94,14.66,15.89,32.76,20.95,10.76,15.48,25.09,19.52
1165,18.49,16.6,22.45,21.1,21.46,15.26,9.98,10.62,14.5,14.91,14.59,15.86,32.58,20.59,10.52,15.17,24.66,18.96
1170,18.51,16.645,22.385,21.03,21.33,15.245,9.99,10.6,14.51,14.905,14.565,15.875,32.505,20.315,10.35,14.925,24.33,18.56
1175,18.57,16.69,22.34,20.98,21.24,15.24,10.01,10.58,14.55,14.93,14.55,15.88,32.49,20.19,10.22,14.78,24.07,18.28
1180,18.59,16.68,22.28,20.94,21.16,15.21,10.01,10.56,14.56,14.91,14.54,15.86,32.4,20.08,10.15,14.72,23.97,18.16
1185,18.495,16.645,22.26,20.895,21.22,15.195,10.02,10.59,14.545,14.945,14.58,15.88,32.33,20.06,10.185,14.785,24.035,18.24
1190,18.48,16.65,22.27,20.88,21.2,15.22,10.01,10.58,14.55,14.97,14.62,15.92,32.28,19.99,10.18,14.74,24.01,18.18
1195,18.52,16.7,22.27,20.88,21.15,15.22,10.02,10.58,14.57,14.97,14.61,15.93,32.28,19.95,10.13,14.7,23.92,18.06
1200,18.565,16.725,22.28,20.92,21.195,15.25,10.03,10.615,14.615,15.015,14.655,15.955,32.335,20.015,10.18,14.77,23.98,18.15
1205,18.65,16.79,22.33,21.01,21.26,15.31,10.07,10.64,14.68,15.05,14.7,16.03,32.46,20.18,10.25,14.87,24.06,18.27
1210,18.74,16.84,22.4,21.1,21.32,15.37,10.12,10.67,14.74,15.1,14.74,16.09,32.6,20.31,10.31,14.96,24.16,18.4
1215,18.895,16.995,22.51,21.25,21.43,15.465,10.155,10.735,14.845,15.17,14.815,16.185,32.84,20.575,10.41,15.115,24.28,18.595
1220,19.07,17.15,22.62,21.38,21.54,15.54,10.19,10.8,14.97,15.24,14.89,16.27,33.05,20.85,10.51,15.25,24.4,18.75
1225,19.2,17.26,22.71,21.51,21.65,15.62,10.24,10.85,15.06,15.28,14.95,16.34,33.25,21.02,10.59,15.38,24.52,18.89
1230,19.355,17.4,22.875,21.685,21.82,15.73,10.32,10.935,15.185,15.365,15.045,16.46,33.505,21.265,10.72,15.555,24.655,19.085
1235,19.54,17.56,22.98,21.82,21.93,15.83,10.37,10.99,15.31,15.44,15.11,16.56,33.78,21.49,10.81,15.69,24.76,19.21
1240,19.66,17.65,23.06,21.92,21.99,15.9,10.41,11.02,15.38,15.48,15.15,16.62,33.93,21.64,10.86,15.78,24.83,19.32
1245,19.75,17.71,23.11,21.99,22.05,15.93,10.44,11.07,15.45,15.52,15.19,16.66,34.07,21.77,10.91,15.87,24.89,19.42
1250,19.855,17.825,23.17,22.095,22.11,16.01,10.475,11.105,15.515,15.56,15.235,16.735,34.23,21.925,10.955,15.975,24.96,19.51
1255,19.99,17.92,23.21,22.18,22.16,16.1,10.51,11.12,15.59,15.61,15.28,16.78,34.37,22.08,10.98,16.07,25,19.57
1260,20.085,18.02,23.25,22.27,22.205,16.155,10.55,11.15,15.645,15.655,15.345,16.84,34.54,22.255,11.015,16.19,25.11,19.695
1265,20.11,18.04,23.32,22.34,22.34,16.2,10.56,11.21,15.68,15.72,15.42,16.91,34.62,22.43,11.15,16.39,25.35,19.97
1270,20.1,18.04,23.37,22.38,22.41,16.24,10.56,11.24,15.7,15.75,15.47,16.96,34.64,22.49,11.23,16.48,25.49,20.1
1275,20.11,18.075,23.4,22.4,22.39,16.28,10.595,11.235,15.735,15.76,15.475,16.97,34.68,22.485,11.225,16.44,25.455,20.055
1280,20.11,18.07,23.38,22.39,22.33,16.27,10.61,11.21,15.75,15.76,15.47,16.96,34.64,22.45,11.17,16.36,25.36,19.94
1285,20.08,18.07,23.33,22.34,22.29,16.25,10.6,11.19,15.73,15.74,15.44,16.93,34.58,22.42,11.14,16.3,25.28,19.86
1290,20.01,18.015,23.22,22.24,22.135,16.205,10.59,11.13,15.66,15.715,15.39,16.875,34.39,22.305,11.015,16.155,25.09,19.66
1295,19.88,17.94,23.07,22.1,21.96,16.14,10.56,11.05,15.56,15.66,15.33,16.8,34.11,22.16,10.89,15.96,24.87,19.42
1300,19.76,17.85,22.94,21.96,21.83,16.07,10.54,10.99,15.47,15.62,15.27,16.72,33.86,22.03,10.79,15.82,24.7,19.25
1305,19.53,17.67,22.705,21.735,21.59,15.955,10.475,10.88,15.32,15.545,15.18,16.59,33.44,21.8,10.605,15.535,24.415,18.96
1310,19.18,17.41,22.4,21.39,21.28,15.78,10.38,10.73,15.11,15.43,15.05,16.41,32.83,21.47,10.4,15.22,24.08,18.61
1315,18.9,17.2,22.22,21.16,21.06,15.65,10.32,10.62,14.93,15.35,14.95,16.27,32.42,21.24,10.25,14.96,23.84,18.4
1320,18.495,16.895,21.78,20.705,20.57,15.4,10.165,10.39,14.645,15.17,14.74,16.025,31.535,20.71,9.925,14.44,23.21,17.765
1325,18.09,16.56,21.33,20.27,20.08,15.14,10.06,10.15,14.34,14.98,14.47,15.71,30.79,20.31,9.54,13.96,22.63,17.15
1330,17.67,16.2,20.97,19.87,19.74,14.9,9.96,10,14.08,14.83,14.3,15.49,30.14,19.96,9.37,13.65,22.26,16.9
1335,17.04,15.79,20.52,19.285,19.3,14.565,9.77,9.765,13.705,14.66,14.095,15.18,28.995,19.38,9.1,13.165,21.745,16.495
1340,16.79,15.6,20.19,19.03,18.72,14.44,9.63,9.49,13.54,14.37,13.85,14.87,28.31,18.96,8.69,12.57,20.87,15.54
1345,16.86,15.47,19.71,18.6,18.2,14.19,9.68,9.31,13.41,14.24,13.5,14.65,28.03,18.85,8.44,12.33,20.18,15.06
1350,16.59,15.225,18.875,17.725,17.565,13.395,9.185,9.245,12.98,13.86,13.305,14.17,26.96,18.725,8.385,12.18,19.435,14.96
1355,16.45,14.91,17.99,16.45,17.22,12.6,8.33,9.17,12.29,13.54,12.92,13.54,25.47,17.92,8.25,11.79,19.1,14.62
1360,15.77,14.83,17.98,16.09,16.72,12.62,8.48,8.74,12.34,13.37,12.34,13.37,25.15,17.54,8.19,11.7,19.01,14.04
1365,15.365,13.78,17.67,16.255,16.785,12.375,8.37,8.215,11.975,12.98,12.27,12.985,24.88,16.8,7.9,11.53,18.785,13.845
1370,15.65,13.74,17.94,15.65,16.41,11.45,7.76,9.01,12.11,13.04,12.73,13.04,24.47,16.67,7.45,11.35,18.79,13.83
1375,14.84,13.67,17.97,15.63,16.8,11.72,7.67,8.63,11.82,13.42,12.78,13.1,24.55,16.61,7.94,11.19,18.41,13.72
1380,15.525,14.115,17.335,15.12,15.925,12.095,8.25,8.585,11.88,12.875,12.375,12.71,24.2,16.695,7.695,10.88,18.39,13.32
1385,15.06,13.81,17.57,15.48,16.32,11.3,7.56,8.59,11.68,13.06,12.03,12.71,24.41,16.14,8.27,11.02,18.5,14.17
1390,15.02,13.73,17.17,15.88,15.88,11.59,8.07,8.77,11.58,12.63,12.28,12.98,24.5,16.47,7.63,11.24,18.47,13.65
1395,14.635,13.97,17.29,15.745,16.19,11.75,7.955,8.135,11.755,13.02,12.475,12.655,24.33,16.495,8.045,10.725,18.35,13.81
1400,14.48,13.12,17.65,14.93,16.29,12.22,7.84,8.21,11.57,13.81,12.31,12.31,23.93,16.24,7.69,10.68,17.95,13.25
1405,14.645,13.27,17.16,14.875,16.02,11.44,7.98,8.535,11.315,12.245,12.06,12.615,23.605,15.88,7.725,10.945,18.24,13.52
1410,14.61,13.24,16.89,15.07,15.53,10.96,7.78,8.15,11.11,12.22,12.22,12.96,23.28,15.52,7.33,10.78,18.1,13.36
1415,13.57,12.67,16.74,14.93,15.38,10.41,7.61,7.61,11.23,12.68,11.96,11.96,22.32,15.45,7.3,10.3,17.6,12.45
1420,12.42,11.475,15.405,13.425,14.215,11.26,6.975,7,10.09,11.935,11.195,11.195,21.15,14.805,6.935,9.47,16.2,12.055
1425,11.67,10.33,14,12,13,9.67,6.46,6.46,9.56,11.11,10.08,9.82,18.9,13.06,6.53,8.59,14.78,11.34
1430,10.73,10.09,13.56,11.36,11.99,9.78,6.55,6.55,8.74,11.17,9.95,10.19,17.92,12.05,5.86,8.14,14.66,10.1
1435,10.725,9.935,12.705,10.985,11.795,9.925,6.655,5.8,8.545,11.3,9.96,9.855,17.925,11.885,5.53,8.475,14.505,9.945
1440,9.45,8.46,12.44,10.2,10.7,8.71,6.24,5.48,7.75,10.4,9.64,8.88,14.97,10.7,4.81,7.49,12.83,8.82
1445,8.3,7.92,11.39,9.27,9.27,8.69,5.64,5.06,7.08,9.83,8.96,8.24,13.43,9.59,4.26,6.4,11.3,8.32
1450,6.79,6.505,9.525,8.02,8.395,7.505,5.295,4.64,6.21,9.135,8.3,7.555,10.69,7.335,3.495,5.095,9.435,6.2
1455,5.99,5.75,8.86,7.47,7.62,7.08,5.12,4.3,5.77,8.83,7.95,7.06,9.1,6.74,2.86,4.21,8.09,5.14
1460,6.02,5.95,8.84,7.39,7.47,7.16,5.16,4.23,5.74,8.69,7.82,7.07,8.98,6.68,2.78,4.29,7.79,5.01
1465,6.355,6.27,9.145,7.65,7.82,7.3,5.305,4.32,5.925,8.87,7.95,7.265,9.44,6.99,2.98,4.455,8.06,5.435
1470,6.56,6.3,9.49,7.94,8.11,7.42,5.4,4.48,5.99,9.09,8.17,7.38,9.89,7.17,3.09,4.63,8.35,5.54
1475,6.495,6.215,9.375,7.81,8.125,7.535,5.34,4.515,6.06,9.095,8.185,7.355,9.605,7,3.06,4.49,8.28,5.525
1480,6.19,6.13,9.33,7.73,8.14,7.47,5.27,4.51,5.98,9.11,8.28,7.33,9.43,6.66,3,4.33,8.1,5.44
1485,6.05,5.98,9.21,7.55,7.93,7.25,5.28,4.43,5.89,9.04,8.26,7.29,9.03,6.37,2.71,4.14,7.92,5.13
1490,5.965,5.89,9.16,7.46,7.915,7.245,5.355,4.395,5.82,9.075,8.31,7.26,8.785,6.125,2.745,3.945,7.655,4.845
1495,6.03,6.04,9.25,7.55,7.85,7.36,5.37,4.4,5.84,9.13,8.32,7.44,8.83,6.18,2.61,3.84,7.53,4.7
1500,6.15,6.11,9.4,7.62,7.99,7.36,5.39,4.46,5.94,9.18,8.38,7.52,8.96,6.32,2.66,3.87,7.56,4.75
1505,6.33,6.32,9.66,7.845,8.2,7.49,5.505,4.58,6.13,9.32,8.52,7.715,9.29,6.52,2.735,3.985,7.74,4.875
1510,6.55,6.53,9.94,8.08,8.43,7.66,5.62,4.71,6.29,9.46,8.66,7.91,9.67,6.74,2.83,4.1,7.94,5.05
1515,6.71,6.69,10.14,8.25,8.62,7.76,5.69,4.79,6.41,9.56,8.76,8.04,9.94,6.89,2.92,4.19,8.1,5.17
1520,6.93,6.93,10.44,8.51,8.905,7.93,5.8,4.91,6.59,9.72,8.925,8.255,10.375,7.135,3.035,4.35,8.385,5.37
1525,7.17,7.17,10.75,8.76,9.18,8.11,5.91,5.05,6.8,9.87,9.09,8.47,10.82,7.38,3.17,4.5,8.66,5.58
1530,7.43,7.405,11.055,9.025,9.465,8.265,6.02,5.17,6.975,10.02,9.23,8.675,11.24,7.635,3.28,4.66,8.94,5.795
1535,7.66,7.64,11.33,9.3,9.72,8.42,6.12,5.31,7.16,10.16,9.36,8.87,11.66,7.9,3.41,4.83,9.21,6.01
1540,7.82,7.8,11.54,9.47,9.93,8.54,6.19,5.39,7.28,10.25,9.47,8.99,11.96,8.04,3.49,4.93,9.39,6.16
1545,8.065,8.045,11.85,9.715,10.225,8.72,6.3,5.505,7.455,10.4,9.615,9.175,12.38,8.31,3.62,5.13,9.675,6.41
1550,8.3,8.26,12.1,9.97,10.46,8.86,6.4,5.64,7.62,10.52,9.73,9.37,12.84,8.57,3.77,5.28,9.96,6.63
1555,8.46,8.4,12.27,10.12,10.63,8.97,6.47,5.71,7.73,10.59,9.83,9.5,13.12,8.75,3.85,5.39,10.14,6.79
1560,8.69,8.62,12.52,10.37,10.87,9.115,6.555,5.815,7.895,10.71,9.945,9.665,13.505,8.99,3.97,5.555,10.4,7.01
1565,8.92,8.84,12.77,10.6,11.1,9.28,6.64,5.93,8.05,10.82,10.06,9.83,13.9,9.24,4.1,5.71,10.66,7.22
1570,9.125,9.015,13.01,10.835,11.35,9.425,6.725,6.025,8.21,10.945,10.2,9.99,14.285,9.475,4.235,5.88,10.935,7.465
1575,9.32,9.2,13.23,11.04,11.61,9.57,6.82,6.14,8.35,11.07,10.32,10.15,14.64,9.67,4.36,6.06,11.23,7.71
1580,9.46,9.34,13.4,11.19,11.76,9.65,6.86,6.21,8.45,11.13,10.4,10.26,14.88,9.79,4.44,6.15,11.41,7.84
1585,9.655,9.52,13.62,11.405,11.975,9.8,6.95,6.3,8.585,11.235,10.505,10.4,15.24,9.995,4.545,6.295,11.65,8.025
1590,9.85,9.71,13.83,11.61,12.18,9.94,7.03,6.39,8.73,11.35,10.61,10.56,15.61,10.22,4.65,6.45,11.88,8.22
1595,10,9.84,13.97,11.74,12.31,10.02,7.09,6.46,8.83,11.42,10.7,10.66,15.84,10.36,4.73,6.55,12.05,8.36
1600,10.215,10.035,14.195,11.96,12.525,10.17,7.155,6.565,8.99,11.53,10.815,10.82,16.185,10.565,4.855,6.725,12.29,8.57
1605,10.4,10.22,14.41,12.17,12.76,10.3,7.24,6.67,9.13,11.66,10.94,10.98,16.52,10.78,4.99,6.9,12.58,8.79
1610,10.58,10.4,14.615,12.355,12.98,10.45,7.335,6.765,9.275,11.78,11.075,11.145,16.855,10.96,5.1,7.055,12.845,9.01
1615,10.77,10.56,14.81,12.54,13.16,10.58,7.41,6.85,9.43,11.89,11.19,11.28,17.19,11.14,5.2,7.21,13.08,9.18
1620,10.87,10.67,14.92,12.67,13.28,10.65,7.45,6.89,9.5,11.94,11.24,11.36,17.39,11.26,5.27,7.3,13.23,9.3
1625,11.04,10.825,15.1,12.83,13.435,10.745,7.52,6.98,9.625,12.03,11.335,11.49,17.69,11.415,5.375,7.425,13.41,9.455
1630,11.2,10.98,15.27,12.98,13.58,10.87,7.58,7.04,9.73,12.11,11.42,11.61,17.96,11.57,5.47,7.56,13.57,9.6
1635,11.32,11.08,15.37,13.08,13.71,10.95,7.61,7.08,9.81,12.16,11.49,11.67,18.14,11.69,5.54,7.64,13.7,9.71
1640,11.475,11.225,15.55,13.24,13.885,11.065,7.675,7.155,9.89,12.24,11.565,11.77,18.405,11.825,5.645,7.77,13.915,9.875
1645,11.62,11.35,15.72,13.41,14.06,11.19,7.72,7.21,9.98,12.32,11.64,11.86,18.67,11.98,5.73,7.89,14.12,10.02
1650,11.725,11.455,15.865,13.53,14.175,11.285,7.765,7.24,10.045,12.385,11.695,11.92,18.88,12.1,5.805,7.995,14.3,10.15
1655,11.81,11.5,15.95,13.59,14.25,11.35,7.77,7.27,10.07,12.41,11.73,11.94,19.03,12.14,5.85,8.05,14.39,10.22
1660,11.84,11.53,15.98,13.63,14.27,11.36,7.79,7.27,10.07,12.4,11.72,11.96,19.09,12.14,5.86,8.09,14.42,10.21
1665,11.79,11.505,15.94,13.6,14.235,11.34,7.755,7.24,10.05,12.375,11.695,11.925,19.06,12.065,5.87,8.08,14.41,10.2
1670,11.76,11.45,15.9,13.54,14.2,11.29,7.73,7.23,10.01,12.35,11.65,11.89,18.97,11.92,5.83,8.04,14.36,10.15
1675,11.71,11.42,15.845,13.46,14.13,11.24,7.71,7.205,9.975,12.315,11.62,11.86,18.875,11.75,5.805,7.985,14.26,10.065
1680,11.63,11.34,15.76,13.34,14.03,11.17,7.68,7.17,9.92,12.26,11.58,11.81,18.73,11.51,5.76,7.93,14.13,9.94
1685,11.56,11.28,15.69,13.27,13.97,11.14,7.65,7.14,9.88,12.23,11.54,11.75,18.63,11.32,5.72,7.87,14.07,9.86
1690,11.43,11.17,15.585,13.15,13.845,11.07,7.61,7.085,9.8,12.175,11.475,11.695,18.435,11.005,5.66,7.78,13.925,9.685
1695,11.31,11.03,15.46,13.01,13.74,10.99,7.56,7.02,9.74,12.11,11.43,11.62,18.25,10.64,5.6,7.69,13.78,9.53
1700,11.24,10.99,15.4,12.95,13.64,10.94,7.51,6.99,9.68,12.06,11.38,11.57,18.13,10.47,5.55,7.63,13.72,9.43
1705,11.095,10.875,15.255,12.82,13.515,10.855,7.475,6.945,9.585,12.02,11.315,11.465,17.955,10.21,5.49,7.55,13.575,9.27
1710,10.92,10.7,15.09,12.66,13.35,10.75,7.42,6.87,9.48,11.95,11.25,11.35,17.69,9.96,5.43,7.44,13.41,9.1
1715,10.795,10.575,14.945,12.5,13.185,10.67,7.355,6.78,9.38,11.845,11.145,11.265,17.435,9.77,5.35,7.32,13.21,8.94
1720,10.66,10.46,14.79,12.39,13.05,10.57,7.29,6.72,9.28,11.77,11.08,11.15,17.22,9.63,5.28,7.22,13.04,8.8
1725,10.58,10.38,14.67,12.31,12.96,10.52,7.26,6.69,9.21,11.74,11.03,11.1,17.07,9.55,5.23,7.16,12.95,8.73
1730,10.49,10.3,14.565,12.205,12.84,10.455,7.235,6.645,9.17,11.68,10.98,11.055,16.865,9.49,5.18,7.09,12.8,8.635
1735,10.39,10.22,14.46,12.11,12.74,10.39,7.19,6.59,9.1,11.62,10.94,10.97,16.67,9.41,5.13,7.02,12.66,8.53
1740,10.26,10.1,14.28,11.95,12.625,10.305,7.15,6.52,8.995,11.56,10.885,10.895,16.43,9.285,5.045,6.92,12.53,8.405
1745,10.09,9.96,14.12,11.79,12.41,10.19,7.12,6.46,8.89,11.48,10.77,10.77,16.12,9.14,4.97,6.78,12.38,8.25
1750,9.98,9.85,13.98,11.66,12.3,10.12,7.05,6.41,8.84,11.42,10.73,10.71,15.95,9.04,4.91,6.71,12.22,8.15
1755,9.83,9.7,13.78,11.51,12.11,10.01,6.97,6.3,8.7,11.325,10.62,10.59,15.65,8.86,4.805,6.6,11.98,7.985
1760,9.68,9.58,13.6,11.34,11.88,9.91,6.93,6.21,8.6,11.23,10.51,10.47,15.36,8.74,4.76,6.49,11.76,7.8
1765,9.59,9.48,13.46,11.26,11.79,9.83,6.89,6.17,8.53,11.16,10.43,10.37,15.2,8.65,4.69,6.43,11.63,7.72
1770,9.515,9.42,13.32,11.155,11.64,9.76,6.855,6.115,8.445,11.06,10.335,10.31,14.985,8.62,4.66,6.37,11.5,7.65
1775,9.45,9.37,13.23,11.09,11.56,9.71,6.84,6.11,8.42,10.99,10.28,10.24,14.82,8.59,4.69,6.33,11.34,7.61
1780,9.385,9.29,13.095,10.985,11.525,9.67,6.765,6.085,8.35,10.94,10.245,10.165,14.745,8.595,4.705,6.395,11.355,7.605
1785,9.46,9.34,13.16,11.01,11.45,9.67,6.82,6.05,8.39,10.93,10.19,10.19,14.72,8.71,4.69,6.39,11.35,7.67
1790,9.55,9.45,13.2,11.15,11.45,9.7,6.78,6.03,8.44,10.92,10.13,10.17,14.75,8.77,4.69,6.5,11.38,7.68
1795,9.855,9.775,13.25,11.255,11.62,9.81,6.845,6.12,8.56,10.86,10.18,10.235,15.27,9.115,4.99,6.775,11.68,8.03
1800,10.26,10.14,13.52,11.39,11.89,9.89,6.84,6.25,8.89,11.04,10.25,10.35,15.73,9.65,5.13,7.39,12.16,8.46
1805,11.15,10.85,14.51,12.065,12.565,10.235,7.14,6.675,9.45,11.345,10.56,10.88,16.59,10.84,5.585,7.92,13.25,9.265
1810,12.04,11.42,14.81,12.96,13.27,10.8,7.56,7.32,9.76,11.46,10.98,11.22,18.37,11.66,6.12,8.75,14.29,9.91
1815,12.55,11.79,15.59,13.31,13.69,10.65,7.25,7.55,9.97,12.08,11.48,11.48,19.29,12.5,6.79,9.29,15,11.07
1820,13.28,12.57,16.3,14.19,14.165,11.63,7.3,7.655,10.85,11.97,11.405,11.795,20.53,13.775,6.98,9.835,16.155,11.8
1825,13.61,13.09,16.75,14.66,15.18,11.52,7.66,7.66,11.06,12.34,11.49,12.34,22.06,14.71,7.35,9.8,17.16,12.25
1830,13.82,13.255,17.185,14.915,15.225,10.695,7.54,7.785,11.225,12.13,11.675,12.58,21.425,14.35,7.57,10.18,17.245,12.28
1835,14.12,12.35,17.06,15.29,14.71,11.76,7.66,8.61,11.48,12.44,12.44,12.44,22.1,14.36,7.73,10.5,17.13,12.71
1840,13.95,12.79,18.02,13.95,15.7,12.21,7.18,8.13,11,12.92,11.96,12.92,22.95,15.3,7.65,10.38,18.03,12.57
1845,14.805,13.29,16.915,14.805,15.105,12.085,7.675,7.92,12.13,12.625,11.63,12.625,22.19,15.165,7.02,10.68,17.98,12.92
1850,14.38,13.13,17.5,15,15.63,11.25,7.61,7.61,11.68,13.2,11.68,12.18,21.39,15.03,7.51,10.98,17.92,12.72
1855,13.88,13.225,17.415,14.525,15.16,9.97,7.61,8.135,11.285,12.86,11.55,12.6,22.615,15.175,7.74,10.135,17.86,12.215
1860,14.29,13.64,16.88,14.29,14.94,11.69,6.95,8.02,11.76,13.37,12.3,12.3,22.42,15.15,7.27,10.91,18.18,12.73
1865,14,13.33,16.67,15.33,15.33,10.67,8.2,8.74,10.93,12.02,12.57,12.57,21.74,16.15,6.83,10.56,16.15,13.04
1870,14.58,13.225,17.29,16.275,15.595,11.185,7.735,8.01,11.875,12.71,12.43,12.155,22.955,15.1,7.545,10.695,18.24,12.58
1875,14.69,13.99,17.48,16.78,14.69,12.59,6.9,8.62,12.07,13.79,12.07,12.64,23.23,14.84,7.1,10.32,17.42,11.61
1880,14.53,14.185,16.955,14.875,15.57,12.11,7.385,7.67,11.93,13.64,12.215,12.5,21.97,14.65,7.64,10.83,18.15,13.055
1885,14.69,12.59,16.78,14.69,15.38,11.19,8,8.57,11.43,12.57,12,12.57,23.53,15.69,7.84,11.11,18.95,12.42
1890,14.08,13.38,16.9,15.49,14.79,10.56,8.09,8.67,11.56,12.72,12.72,12.14,23.03,15.79,7.89,11.18,18.42,12.5
1895,15.24,14.495,18.85,15.545,14.835,11.97,7.27,7.56,11.92,14.825,11.92,12.5,22.925,15.945,7.305,10.63,18.935,13.62
1900,13.385,9.355,16.02,8.47,10.085,7.01,7.96,6.345,8.12,8.42,11.5,9.45,19.035,11.955,8.05,10.79,20.925,12.64
1905,5.955,6.25,9.925,4.815,5.955,3.77,8.295,7.435,6.655,8.14,4.15,1.56,13.3,8.465,2.8,6.645,9.375,7.625
1910,11.9,9.52,9.52,2.38,11.9,2.38,12.28,8.77,8.77,1.75,10.53,7.02,17.02,12.77,4.26,10.64,6.38,10.64
1915,6.905,8.22,9.535,5.56,5.485,2.78,10.58,4.075,8.31,2.115,NA,4.075,11.425,9.125,4.6,9.205,4.68,11.59
1920,7.115,11.285,14.11,4.29,4.29,4.175,6.925,6.87,12.635,8.06,3.46,3.44,9.41,10.575,2.38,10.6,3.545,7.06
1925,14.155,10.005,10.005,12.84,3.03,NA,4.55,5.68,5.68,4.55,2.27,2.27,5.065,7.505,NA,6.35,11.415,12.2
1930,12.35,4.94,9.85,2.5,NA,4.94,6.175,6.085,3.085,6.26,NA,2.17,13.105,3.365,5.45,7.9,12.305,6.25
1935,12.635,3.46,8.035,10.385,3.46,5.765,8.845,13.145,3.45,12.235,NA,NA,13.88,9.865,13.845,3.94,1.98,6.94
1940,8,7.825,8.89,8.72,1.79,2.13,7.01,5.735,5.54,7.205,3.04,1.47,4.515,9.17,6.405,7.285,7.285,4.515
1945,6.45,6.45,6.45,3.23,1.61,6.45,4.82,2.41,3.61,4.82,3.61,1.2,6.15,6.15,3.08,4.62,4.62,3.08
1950,5.325,5.825,4.42,5.825,3.215,5.93,5.18,4.23,2.78,5.62,0.945,2.715,4.685,4.685,5.295,3.26,3.365,4.075
1955,2.495,5.095,6.525,2.545,1.06,1.54,3.705,4.015,4.49,7.445,2.6,6.77,2.93,4.885,3.95,3.95,2.42,1.02
1960,4.71,3.15,5.76,2.1,2.005,4.295,4.17,4.06,4.98,6.17,4.17,4.415,6.105,1.92,2.1,4.97,3.84,3.055
1965,3.25,4.335,5.05,3.845,3,3.525,4.01,1.925,3.25,5.42,3.395,3,4.92,2.68,2.86,3.115,3.32,2.935
1970,2.875,2.58,4.265,3.91,3.305,3.97,3.195,2.055,3.255,5.31,4.495,3.515,3.44,1.75,0.76,2.095,3.5,2.165
1975,2.86,2.37,4.05,3.675,3.07,3.85,3.045,2.42,2.86,5.775,4.595,3.26,2.96,1.78,1.025,2.36,3.01,2.12
1980,2.64,2.525,4.2,3.73,3.02,4.005,3.17,2.275,2.93,5.735,4.735,3.435,3.155,1.83,0.755,1.995,3.055,2.085
1985,2.77,2.615,4.13,3.875,3.145,4.205,3.265,2.165,2.965,5.745,4.77,3.66,3.13,1.815,0.985,1.715,3.235,1.975
1990,2.96,2.68,4.21,4.16,3.1,4.44,3.14,2.34,3.03,5.7,4.9,3.87,3.23,2.17,1.06,2.08,3.32,1.85
1995,3.115,2.765,4.475,3.965,3.255,4.475,3.265,2.375,3.155,5.84,5.105,3.99,3.28,2.225,1.1,2.27,3.395,1.97
2000,3.38,3.185,4.705,4.295,3.57,4.42,3.615,2.545,3.44,6.08,5.225,3.99,3.765,2.75,1.125,2.135,3.705,2.405
2005,3.55,3.35,4.85,4.605,3.76,4.615,3.74,2.52,3.535,5.84,5.25,4.27,4.475,2.895,1.31,2.76,4.375,2.75
2010,3.72,3.325,5.53,4.595,3.77,4.845,3.88,2.545,3.575,6.35,5.625,4.26,5.06,3.275,1.29,2.925,4.315,2.675
2015,3.865,3.525,5.63,4.895,4.21,4.94,3.725,2.695,3.69,6.69,5.365,4.64,4.97,3.13,1.245,2.735,4.62,3.03
2020,3.69,3.2,5.465,4.76,4.265,5.305,3.75,2.6,3.775,6.495,5.58,4.435,4.455,3.025,1.485,2.675,4.5,2.69
2025,3.39,3.155,5.145,4.66,4.115,4.93,3.7,2.565,3.625,6.465,5.765,4.575,4.2,2.64,1.48,2.35,4.2,2.535
2030,3.265,3.42,5.275,4.55,4.295,5.055,3.675,2.615,3.605,6.525,5.78,4.65,4.04,2.655,1.29,2.34,3.955,2.35
2035,3.435,3.425,5.385,4.62,4.275,4.95,3.675,2.71,3.605,6.555,5.815,4.655,4.065,2.635,1.19,2.22,4.08,2.32
2040,3.495,3.48,5.42,4.74,4.26,5.04,3.72,2.715,3.65,6.595,5.84,4.645,4.18,2.785,1.225,2.27,4.005,2.35
